Opened the file successfully
The file has been written successfully
File found, extracting the data
X:304.095 Y:11.762
X:735.453 Y:621.429
X:47.2975 Y:541.351
X:397.533 Y:414.121
X:301.968 Y:481.016
X:7.45562 Y:243.772
X:81.153 Y:776.523
X:822.724 Y:516.266
X:596.482 Y:942.392
X:38.5551 Y:296.848
X:233.834 Y:338.834
X:29.8276 Y:391.539
X:761.711 Y:496.917
X:904.351 Y:927.754
X:97.1103 Y:405.912
X:792.043 Y:721.174
X:929.945 Y:806.49
X:242.459 Y:771.061
X:730.968 Y:761.587
X:314.078 Y:918.842
X:728.478 Y:767.195
X:952.116 Y:269.388
X:320.203 Y:389.639
X:938.815 Y:317.889
X:896.382 Y:798.362
X:671.879 Y:839.053
X:970.795 Y:234.687
X:109.192 Y:435.528
X:618.731 Y:397.153
X:20.1868 Y:900.885
X:665.131 Y:165.672
X:303.644 Y:993.4
X:810.841 Y:955.02
X:185.924 Y:153.591
X:194.95 Y:847.134
X:804.259 Y:231.872
X:108.796 Y:863.31
X:431.093 Y:315.077
X:206.642 Y:630.269
X:745.298 Y:802.647
X:216.785 Y:612.922
X:438.797 Y:179.94
X:789.508 Y:982.19
X:184.919 Y:161.958
X:82.998 Y:383.85
X:593.117 Y:270.498
X:133.457 Y:796.013
X:607.493 Y:386.824
X:310.447 Y:307.025
X:525.415 Y:181.637
X:336.599 Y:952.734
X:917.037 Y:779.622
X:425.752 Y:460.744
X:962.925 Y:194.741
X:546.549 Y:330.398
X:889.537 Y:362.52
X:75.6819 Y:519.094
X:384.739 Y:760.995
X:574.23 Y:944.835
X:753.164 Y:421.607
X:98.3156 Y:425.257
X:560.154 Y:381.29
X:732.774 Y:57.6041
X:546.026 Y:490.753
X:865.081 Y:138.619
X:481.134 Y:152.472
X:46.9489 Y:587.726
X:134.533 Y:609.991
X:512.48 Y:787.224
X:479.226 Y:463.297
X:649.933 Y:337.726
X:400.04 Y:236.292
X:10.5361 Y:40.5734
X:268.921 Y:583.329
X:702.217 Y:14.4205
X:941.029 Y:104.332
X:326.432 Y:392.923
X:160.853 Y:273.503
X:999.551 Y:830.269
X:68.0079 Y:580.399
X:797.61 Y:681.472
X:117.895 Y:680.815
X:218.025 Y:983.927
X:659.28 Y:417.338
X:44.2876 Y:290.086
X:352.078 Y:153.799
X:557.753 Y:764.561
X:165.384 Y:740.143
X:372.005 Y:510.692
X:996.82 Y:375.608
X:703.882 Y:653.078
X:546.677 Y:228.925
X:307.591 Y:46.775
X:797.615 Y:100.176
X:942.755 Y:77.6837
X:761.895 Y:910.722
X:136.101 Y:369.947
X:35.1472 Y:246.449
X:161.587 Y:214.754
X:535.171 Y:930.292
X:246.319 Y:771.348
X:999.079 Y:815.082
X:95.5504 Y:365.589
X:662.358 Y:679.322
X:254.642 Y:360.126
X:158.096 Y:447.981
X:513.807 Y:338.162
X:163.136 Y:972.661
X:949.512 Y:612.652
X:933.148 Y:355.387
X:430.129 Y:353.912
X:616.504 Y:356.633
X:96.4645 Y:205.313
X:592.812 Y:855.757
X:596.03 Y:392.497
X:748.991 Y:389.456
X:320.307 Y:184.858
X:459.584 Y:997.481
X:49.3786 Y:379.464
X:3.4338 Y:385.128
X:584.208 Y:922.514
X:861.317 Y:63.6119
X:26.6185 Y:987.625
X:294.86 Y:702.256
X:65.7824 Y:704.764
X:207.837 Y:775.356
X:969.074 Y:686.296
X:783.77 Y:32.8028
X:999.915 Y:154.183
X:510.123 Y:182.353
X:47.9815 Y:317.555
X:215.572 Y:416.082
X:233.488 Y:937.044
X:90.123 Y:772.67
X:531.652 Y:988.667
X:393.315 Y:858.224
X:633.23 Y:335.583
X:28.6292 Y:714.604
X:233.239 Y:98.9221
X:55.1302 Y:792.824
X:175.38 Y:827.1
X:191.371 Y:492.082
X:210.096 Y:758.186
X:479.588 Y:749.703
X:849.459 Y:520.341
X:908.588 Y:154.681
X:574.723 Y:343.109
X:946.347 Y:254.13
X:416.104 Y:329.507
X:324.449 Y:886.843
X:438.135 Y:231.299
X:911.224 Y:973.884
X:224.439 Y:508.747
X:594.06 Y:677.593
X:353.611 Y:80.9572
X:952.769 Y:314.399
X:207.782 Y:873.257
X:167.412 Y:779.353
X:413.222 Y:535.234
X:182.248 Y:267.371
X:285.037 Y:841.749
X:203.583 Y:95.4337
X:972.075 Y:961.64
X:150.717 Y:345.848
X:304.137 Y:730.857
X:568.184 Y:333.646
X:703.108 Y:421.037
X:837.808 Y:807.307
X:118.333 Y:952.139
X:219.793 Y:107.304
X:851.442 Y:97.1479
X:747.814 Y:939.922
X:168.02 Y:665.859
X:339.651 Y:22.4746
X:73.1455 Y:27.0436
X:965.959 Y:458.943
X:762.414 Y:344.676
X:784.161 Y:933.314
X:689.629 Y:805.27
X:368.186 Y:129.243
X:528.689 Y:406.389
X:962.17 Y:784.725
X:777.212 Y:400.608
X:719.583 Y:568.84
X:305.117 Y:271.332
X:75.8787 Y:385.236
X:787.9 Y:554.035
X:397.297 Y:199.32
X:587.644 Y:222.997
X:657.234 Y:263.812
X:169.739 Y:724.259
X:908.62 Y:205.599
X:397.335 Y:926.451
X:683.703 Y:249.415
X:210.898 Y:711.032
X:934.937 Y:12.5014
X:565.44 Y:188.252
X:982.757 Y:414.519
X:230.731 Y:986.929
X:247.376 Y:106.301
X:487.751 Y:955.351
X:577.975 Y:129.875
X:885.997 Y:547.444
X:368.774 Y:715.528
X:44.5361 Y:402.232
X:303.436 Y:328.42
X:693.74 Y:167.204
X:241.406 Y:979.247
X:954.289 Y:55.7676
X:899.511 Y:32.5127
X:452.428 Y:122.463
X:58.6123 Y:752.752
X:687.966 Y:0.134342
X:388.804 Y:645.76
X:287.337 Y:113.087
X:31.0931 Y:584.509
X:984.743 Y:446.377
X:911.326 Y:851.84
X:553.971 Y:67.856
X:898.476 Y:312.785
X:84.1161 Y:610.053
X:417.276 Y:917.77
X:912.376 Y:475.827
X:792.472 Y:651.681
X:731.859 Y:237.18
X:817.708 Y:658.74
X:73.6139 Y:994.305
X:43.3581 Y:687.369
X:846.088 Y:365.459
X:285.664 Y:258.707
X:460.701 Y:241.42
X:504.377 Y:691.607
X:129.133 Y:471.33
X:660.13 Y:977.483
X:16.9751 Y:910.728
X:306.495 Y:235.628
X:436.549 Y:988.129
X:136.461 Y:515.804
X:224.977 Y:185.929
X:269.617 Y:942.031
X:517.384 Y:933.202
X:981.899 Y:744.131
X:386.529 Y:4.19647
X:131.456 Y:777.876
X:532.903 Y:787.357
X:521.213 Y:626.784
X:19.978 Y:984.309
X:976.389 Y:886.604
X:535.613 Y:429.378
X:373.578 Y:139.583
X:470.452 Y:25.9199
X:552.501 Y:893.092
X:401.926 Y:953.165
X:622.322 Y:315.058
X:1.1097 Y:783.724
X:490.131 Y:783.775
X:957.857 Y:579.136
X:782.538 Y:240.853
X:694.228 Y:201.141
X:728.33 Y:146.054
X:340.944 Y:258.071
X:852.701 Y:752.044
X:849.463 Y:546.714
X:213.75 Y:790.599
X:145.966 Y:372.314
X:389.338 Y:456.79
X:746.287 Y:382.294
X:71.2532 Y:120.319
X:816.486 Y:301.952
X:123.584 Y:806.934
X:45.6011 Y:609.032
X:478.809 Y:102.43
X:866.554 Y:224.203
X:945.379 Y:887.807
X:796.166 Y:585.149
X:847.782 Y:589.725
X:689.956 Y:456.609
X:771.205 Y:462.496
X:586.728 Y:136.9
X:215.62 Y:824.59
X:726.493 Y:855.238
X:914.641 Y:540.087
X:543.215 Y:408.653
X:708.8 Y:561.204
X:338.548 Y:658.488
X:632.574 Y:129.877
X:642.881 Y:180.254
X:711.889 Y:501.437
X:803.259 Y:261.202
X:303.164 Y:780.915
X:320.945 Y:513.079
X:625.519 Y:39.345
X:580.671 Y:392.725
X:9.58194 Y:485.04
X:118.197 Y:190.461
X:726.341 Y:540.12
X:930.69 Y:530.939
X:779.07 Y:70.3507
X:999.323 Y:55.6955
X:299.95 Y:179.832
X:338.037 Y:738.085
X:843.282 Y:336.291
X:678.069 Y:979.693
X:209.196 Y:122.646
X:231.238 Y:65.3311
X:205.952 Y:424.412
X:103.334 Y:646.961
X:319.41 Y:858.41
X:44.0637 Y:894.614
X:248.402 Y:861.401
X:584.853 Y:440.586
X:564.939 Y:987.983
X:464.552 Y:338.235
X:251.655 Y:357.096
X:793.764 Y:200.747
X:118.388 Y:308.975
X:923.081 Y:820.552
X:705.205 Y:284.688
X:589.95 Y:638.326
X:576.772 Y:628.488
X:219.289 Y:312.281
X:768.509 Y:161.234
X:997.235 Y:537.023
X:114.951 Y:890.342
X:993.702 Y:190.858
X:984.215 Y:365.956
X:312.914 Y:646.745
X:76.4092 Y:51.2123
X:461.631 Y:568.019
X:176.112 Y:415.81
X:306.135 Y:146.42
X:221.572 Y:675.729
X:705.135 Y:919.863
X:432.898 Y:703.373
X:144.995 Y:295.684
X:867.205 Y:592.599
X:214.297 Y:985.335
X:577.71 Y:118.693
X:124.93 Y:529.871
X:762.396 Y:776.5
X:804.032 Y:938.781
X:424.251 Y:958.097
X:523.17 Y:724.467
X:909.998 Y:152.504
X:535.399 Y:27.7191
X:49.1198 Y:596.014
X:899.367 Y:722.53
X:123.485 Y:672.13
X:615.458 Y:440.326
X:495.672 Y:682.148
X:387.148 Y:333.498
X:331.655 Y:401.977
X:474.944 Y:596.541
X:597.529 Y:45.4803
X:971.427 Y:123.183
X:206.966 Y:919.868
X:238.051 Y:639.475
X:637.74 Y:496.808
X:398.511 Y:565.049
X:24.3212 Y:967.51
X:162.267 Y:651.302
X:379.436 Y:976.104
X:133.321 Y:440.93
X:713.756 Y:723.114
X:939.183 Y:290.236
X:205.358 Y:664.606
X:579.216 Y:890.614
X:830.183 Y:376.501
X:302.13 Y:65.6928
X:728.157 Y:12.7576
X:845.009 Y:332.573
X:336.361 Y:500.944
X:119.324 Y:336.122
X:192.516 Y:534.154
X:221.495 Y:535.999
X:813.181 Y:593.443
X:771.904 Y:99.0094
X:808.825 Y:46.1685
X:36.2041 Y:408.855
X:929.706 Y:304.493
X:693.435 Y:445.249
X:382.187 Y:947.141
X:686.48 Y:911.038
X:777.828 Y:810.925
X:687.379 Y:256.225
X:580.397 Y:178.52
X:792.491 Y:711.943
X:386.333 Y:320.676
X:693.084 Y:439.164
X:980.114 Y:254.656
X:851.033 Y:265.286
X:597.791 Y:365.125
X:685.84 Y:175.533
X:195.711 Y:539.094
X:879.326 Y:111.108
X:422.1 Y:96.0643
X:365.543 Y:180.842
X:213.557 Y:697.484
X:966.67 Y:17.8256
X:362.265 Y:43.3616
X:640.762 Y:646.981
X:252.296 Y:421.523
X:757.442 Y:588.317
X:431.124 Y:28.032
X:628.156 Y:183.813
X:122.763 Y:125.189
X:643.463 Y:411.085
X:71.1414 Y:608.941
X:453.558 Y:727.335
X:733.446 Y:675.297
X:189.258 Y:980.991
X:219.884 Y:575.466
X:374.27 Y:926.647
X:882.082 Y:115.089
X:505.344 Y:193.658
X:43.5023 Y:173.371
X:446.407 Y:388.67
X:822.897 Y:575.019
X:16.8527 Y:439.257
X:916.371 Y:535.808
X:386.421 Y:850.21
X:373.141 Y:824.278
X:534.063 Y:848.552
X:923.803 Y:409.723
X:102.165 Y:661.803
X:499.281 Y:716.621
X:589.165 Y:763.665
X:345.099 Y:140.622
X:474.06 Y:147.98
X:747.037 Y:378.111
X:791.253 Y:665.328
X:303.397 Y:297.047
X:948.606 Y:734.614
X:69.6754 Y:873.588
X:85.4271 Y:651.876
X:953.541 Y:202.407
X:168.735 Y:573.437
X:932.812 Y:591.367
X:829.473 Y:625.959
X:717.953 Y:998.62
X:746.069 Y:478.505
X:296.706 Y:973.872
X:822.84 Y:435.242
X:315.334 Y:20.3394
X:935.536 Y:509.174
X:235.277 Y:726.916
X:847.146 Y:342.274
X:416.274 Y:671.698
X:557.446 Y:545.671
X:448.065 Y:443.738
X:269.735 Y:513.286
X:530.644 Y:850.917
X:802.954 Y:760.093
X:936.28 Y:838.852
X:926.066 Y:232.646
X:463.866 Y:357.887
X:347.422 Y:440.223
X:245.186 Y:913.157
X:711.439 Y:585.053
X:952.563 Y:38.9668
X:876.022 Y:650.535
X:152.875 Y:330.477
X:433.767 Y:936.299
X:436.214 Y:414.205
X:948.835 Y:476.687
X:248.772 Y:166.832
X:642.68 Y:271.411
X:474.15 Y:950.476
X:650.268 Y:578.378
X:900.453 Y:284.264
X:236.274 Y:831.937
X:314.276 Y:729.366
X:381.486 Y:422.895
X:189.389 Y:766.189
X:219.742 Y:115.679
X:609.241 Y:402.673
X:301.052 Y:353.565
X:895.706 Y:809.733
X:628.974 Y:801.648
X:508.659 Y:377.995
X:604.509 Y:315.291
X:748.878 Y:432.914
X:421.884 Y:907.805
X:553.67 Y:382.692
X:996.888 Y:483.643
X:697.304 Y:758.2
X:566.842 Y:461.407
X:428.333 Y:479.856
X:353.386 Y:787.492
X:391.499 Y:356.056
X:802.669 Y:649.046
X:360.26 Y:449.082
X:387.114 Y:205.812
X:514.208 Y:273.841
X:302.205 Y:367.395
X:218.323 Y:685.98
X:905.37 Y:448.177
X:435.566 Y:491.476
X:93.5164 Y:381.523
X:961.681 Y:382.074
X:809.886 Y:802.796
X:22.4545 Y:168.413
X:747.24 Y:484.497
X:421.774 Y:249.751
X:897.246 Y:93.5347
X:875.155 Y:866.246
X:947.973 Y:436.74
X:637.83 Y:289.919
X:873.973 Y:688.01
X:914.677 Y:696.427
X:522.076 Y:68.6338
X:516.75 Y:726.043
X:685.162 Y:574.415
X:957.239 Y:977.188
X:298.907 Y:74.9636
X:427.017 Y:315.751
X:784.859 Y:114.402
X:193.633 Y:581.74
X:978.282 Y:441.102
X:203.972 Y:414.048
X:75.6549 Y:352.751
X:226.041 Y:164.249
X:34.5404 Y:254.807
X:550.161 Y:34.3553
X:670.207 Y:107.515
X:247.749 Y:359.745
X:816.119 Y:307.866
X:286.349 Y:563.659
X:909.334 Y:288.508
X:445.406 Y:741.728
X:806.836 Y:269.782
X:823.288 Y:500.555
X:847.286 Y:963.158
X:24.6863 Y:189.417
X:61.9744 Y:919.2
X:62.0222 Y:512.424
X:437.706 Y:754.308
X:847.875 Y:833.196
X:292.901 Y:620.587
X:765.436 Y:385.208
X:177.425 Y:84.5421
X:587.856 Y:234.763
X:788.117 Y:79.0381
X:447.206 Y:510.964
X:324.699 Y:419.128
X:784.268 Y:235.541
X:312.734 Y:152.959
X:301.762 Y:35.4758
X:281.266 Y:3.12941
X:421.464 Y:459.223
X:776.391 Y:967.518
X:684.858 Y:529.607
X:63.2764 Y:520.982
X:590.384 Y:966.172
X:552.012 Y:132.146
X:606.668 Y:491.394
X:924.472 Y:980.179
X:666.805 Y:492.15
X:529.779 Y:754.536
X:624.012 Y:172.548
X:373.019 Y:283.3
X:190.493 Y:921.999
X:208.208 Y:495.891
X:299.558 Y:144.842
X:985.445 Y:535.501
X:648.668 Y:808.169
X:408.843 Y:910.021
X:98.2165 Y:608.614
X:450.869 Y:598.031
X:580.929 Y:156.373
X:33.4095 Y:503.287
X:50.3223 Y:287.153
X:570.873 Y:483.283
X:282.459 Y:774.123
X:634.487 Y:546.721
X:696.207 Y:161.83
X:351.294 Y:747.764
X:430.999 Y:172.394
X:983.042 Y:284.043
X:479.348 Y:289.247
X:908.933 Y:215.911
X:317.335 Y:762.889
X:522.466 Y:234.316
X:41.6542 Y:684.411
X:216.328 Y:980.379
X:745.943 Y:62.6804
X:125.226 Y:301.274
X:492.06 Y:897.391
X:245.735 Y:441.666
X:708.5 Y:622.506
X:417.301 Y:605.415
X:721.919 Y:773.075
X:823.158 Y:161.054
X:729.518 Y:315.192
X:417.722 Y:304.56
X:846.138 Y:189.759
X:867.792 Y:131.116
X:304.956 Y:131.476
X:482.439 Y:155.439
X:176.184 Y:689.92
X:328.077 Y:667.42
X:871.185 Y:71.6752
X:850.903 Y:836.476
X:446.337 Y:846.074
X:884.812 Y:361.072
X:539.26 Y:304.096
X:682.996 Y:823.763
X:642.372 Y:157.656
X:441.827 Y:347.23
X:522.065 Y:644.076
X:751.925 Y:553.982
X:959.475 Y:196.926
X:700.995 Y:169.55
X:214.074 Y:540.157
X:600.826 Y:243.912
X:15.1623 Y:583.675
X:523.99 Y:879.029
X:252.836 Y:984.874
X:136.698 Y:408.784
X:129.258 Y:509.588
X:270.033 Y:331.581
X:930.668 Y:468.453
X:205.326 Y:870.693
X:327.087 Y:53.5515
X:386.59 Y:640.723
X:752.713 Y:434.526
X:599.604 Y:349.866
X:761.596 Y:626.929
X:773.748 Y:215.814
X:476.17 Y:390.989
X:166.321 Y:810.896
X:699.338 Y:225.155
X:452.456 Y:796.877
X:12.838 Y:397.216
X:232.698 Y:231.329
X:26.7998 Y:566.186
X:859.179 Y:687.106
X:445.831 Y:228.664
X:113.042 Y:567.47
X:219.456 Y:229.137
X:14.7418 Y:651.86
X:153.542 Y:262.386
X:437.42 Y:879.59
X:7.26834 Y:192.296
X:43.2448 Y:800.333
X:901.111 Y:315.14
X:45.2165 Y:419.831
X:447.498 Y:171.034
X:21.1683 Y:908.422
X:706.45 Y:433.41
X:748.183 Y:352.928
X:236.968 Y:222.451
X:901.937 Y:428.978
X:597.403 Y:804.112
X:500.028 Y:343.912
X:767.124 Y:904.233
X:270.132 Y:254.392
X:949.65 Y:434.61
X:422.146 Y:208.681
X:412.543 Y:280.431
X:547.944 Y:322.829
X:192.444 Y:994.715
X:894.49 Y:571.036
X:875.424 Y:264.006
X:821.664 Y:796.988
X:382.949 Y:465.491
X:347.804 Y:360.122
X:542.508 Y:578.315
X:520.087 Y:947.152
X:862.727 Y:716.684
X:954.421 Y:734.423
X:112.948 Y:336.699
X:125.233 Y:528.131
X:394.232 Y:899.308
X:915.522 Y:231.075
X:944.43 Y:406.414
X:375.791 Y:677.902
X:879.685 Y:651.579
X:987.881 Y:692.421
X:510.167 Y:712.198
X:754.019 Y:804.111
X:291.35 Y:13.7035
X:950.242 Y:292.794
X:467.977 Y:640.054
X:84.5969 Y:633.13
X:310.607 Y:997.369
X:277.709 Y:833.592
X:186.754 Y:679.906
X:755.307 Y:799.963
X:721.65 Y:247.25
X:41.6405 Y:104.195
X:75.4518 Y:959.484
X:700.561 Y:785.398
X:672.214 Y:572.667
X:900.38 Y:724.68
X:420.796 Y:59.3772
X:484.285 Y:455.021
X:278.189 Y:625.75
X:343.513 Y:265.662
X:301.594 Y:820.977
X:79.3723 Y:987.783
X:823.29 Y:793.319
X:150.701 Y:422.661
X:108.536 Y:368.148
X:323.408 Y:989.777
X:102.496 Y:272.791
X:988.372 Y:654.915
X:595.626 Y:919.591
X:774.877 Y:115.23
X:432.566 Y:369.035
X:836.754 Y:611.339
X:68.0629 Y:375.455
X:934.746 Y:52.4587
X:947.599 Y:842.391
X:704.136 Y:575.069
X:148.022 Y:934.944
X:254.124 Y:425.734
X:632.621 Y:208.085
X:121.391 Y:329.723
X:577.179 Y:530.044
X:261.12 Y:140.376
X:664.751 Y:744.273
X:435.718 Y:272.091
X:39.7963 Y:927.268
X:882.431 Y:465.236
X:123.823 Y:497.463
X:436.362 Y:944.129
X:546.794 Y:774.122
X:955.432 Y:601.936
X:277.51 Y:35.767
X:42.4677 Y:487.177
X:891.756 Y:473.323
X:174.789 Y:437.541
X:250.46 Y:956.409
X:100.929 Y:113.688
X:845.741 Y:636.841
X:882.289 Y:393.462
X:41.3319 Y:748.917
X:715.726 Y:268.786
X:694.963 Y:933.872
X:403.612 Y:565.876
X:522.857 Y:121.282
X:936.308 Y:409.35
X:358.356 Y:700.257
X:874.035 Y:216.43
X:178.217 Y:437.499
X:823.469 Y:79.1159
X:411.605 Y:948.008
X:404.735 Y:713.317
X:967.179 Y:711.314
X:312.404 Y:55.265
X:668.678 Y:373.365
X:1.50121 Y:941.398
X:220.198 Y:317.823
X:724.723 Y:259.949
X:5.09835 Y:468.793
X:255.479 Y:612.86
X:743.211 Y:726.198
X:363.052 Y:693.331
X:952.552 Y:469.326
X:857.487 Y:333.368
X:32.288 Y:791.283
X:305.491 Y:159.005
X:128.073 Y:639.283
X:843.487 Y:436.235
X:85.048 Y:819.348
X:241.887 Y:675.654
X:853.82 Y:25.6712
X:690.575 Y:880.442
X:65.5698 Y:186.146
X:444.488 Y:428.715
X:526.069 Y:48.8771
X:443.145 Y:157.358
X:99.8202 Y:438.73
X:61.3016 Y:205.254
X:283.458 Y:106.404
X:349.004 Y:878.742
X:961.952 Y:178.42
X:488.455 Y:642.199
X:552.763 Y:168.255
X:303.613 Y:651.597
X:195.853 Y:865.091
X:797.942 Y:410.079
X:393.853 Y:858.791
X:690.125 Y:213.932
X:745.349 Y:638.929
X:22.6771 Y:731.927
X:795.947 Y:815.338
X:858.008 Y:694.845
X:54.1837 Y:905.497
X:503.266 Y:452.99
X:267.505 Y:744.567
X:604.016 Y:233.959
X:713.491 Y:469.533
X:95.8836 Y:832.153
X:245.716 Y:909.119
X:459.922 Y:94.398
X:460.524 Y:45.433
X:155.262 Y:337.273
X:5.67582 Y:321.399
X:705.179 Y:965.254
X:382.705 Y:472.155
X:877.883 Y:51.6052
X:578.11 Y:97.821
X:852.025 Y:788.784
X:355.511 Y:545.37
X:365.503 Y:431.844
X:587.859 Y:47.2349
X:702.59 Y:669.61
X:685.356 Y:184.986
X:359.832 Y:456.701
X:549.867 Y:919.579
X:540.602 Y:701.798
X:975.906 Y:314.288
X:114.98 Y:333.808
X:742.865 Y:451.598
X:576.346 Y:418.015
X:155.572 Y:241.976
X:831.065 Y:54.6326
X:724.752 Y:463.8
X:406.386 Y:484.878
X:536.993 Y:20.5833
X:479.704 Y:546.182
X:129.198 Y:293.388
X:981.913 Y:531.116
X:878.086 Y:999.176
X:221.5 Y:584.426
X:586.344 Y:879.756
X:802.158 Y:346.01
X:418.782 Y:245.215
X:898.602 Y:946.515
X:543.704 Y:40.157
X:963.298 Y:673.379
X:672.905 Y:648.363
X:716.626 Y:314.394
X:93.8519 Y:44.0661
X:366.525 Y:965.782
X:252.884 Y:169.063
X:586.544 Y:714.587
X:310.929 Y:658.15
X:45.4791 Y:23.9162
X:730.746 Y:985.204
X:99.3815 Y:32.3952
X:50.0609 Y:340.57
X:642.514 Y:737.344
X:849.974 Y:6.81379
X:632.703 Y:386.169
X:542.272 Y:538.658
X:322.311 Y:908.953
X:130.716 Y:841.375
X:648.149 Y:505.752
X:219.433 Y:565.613
X:122.599 Y:984.486
X:763.686 Y:718.113
X:117.111 Y:687.974
X:384.4 Y:176.683
X:202.626 Y:228.556
X:600.759 Y:981.223
X:401.898 Y:229.577
X:141.485 Y:278.022
X:431.741 Y:38.3255
X:221.159 Y:959.291
X:891.198 Y:358.47
X:753.053 Y:907.79
X:409.264 Y:818.031
X:491.007 Y:868.747
X:855.537 Y:687.048
X:25.9604 Y:263.963
X:807.711 Y:742.953
X:341.868 Y:410.459
X:699.698 Y:389.25
X:151.23 Y:701.156
X:446.325 Y:796.515
X:354.059 Y:228.103
X:70.1646 Y:893.794
X:838.929 Y:865.971
X:875.566 Y:860.898
X:514.055 Y:931.632
X:728.135 Y:505.953
X:22.1078 Y:893.655
X:490.663 Y:72.5005
X:9.75332 Y:547.984
X:374.348 Y:426.05
X:234.902 Y:958.455
X:621.604 Y:897.343
X:163.022 Y:187.633
X:546.943 Y:896.389
X:260.486 Y:616.275
X:210.218 Y:705.415
X:14.6396 Y:416.484
X:750.906 Y:192.375
X:608.151 Y:209.18
X:259.052 Y:214.717
X:662.239 Y:295.566
X:858.418 Y:961.957
X:965.336 Y:915.612
X:170.145 Y:428.429
X:27.5398 Y:136.915
X:467.759 Y:870.242
X:94.823 Y:738.251
X:674.834 Y:446.257
X:9.76984 Y:824.085
X:867.53 Y:287.573
X:143.704 Y:209.332
X:708.649 Y:861.546
X:222.883 Y:396.262
X:777.953 Y:459.951
X:451.684 Y:318.591
X:794.19 Y:959.611
X:423.068 Y:932.076
X:783.591 Y:200.522
X:477.575 Y:918.838
X:857.635 Y:836.703
X:918.232 Y:536.352
X:558.758 Y:405.719
X:305.879 Y:737.222
X:598.13 Y:945.964
X:506.622 Y:369.465
X:578.198 Y:224.922
X:299.656 Y:119.267
X:857.162 Y:926.839
X:569.134 Y:41.2652
X:146.17 Y:783.474
X:15.5285 Y:637.195
X:70.4344 Y:945.239
X:108.452 Y:608.856
X:132.859 Y:847.359
X:301.896 Y:347.828
X:871.933 Y:19.0363
X:329.249 Y:205.289
X:769.439 Y:751.783
X:341.099 Y:52.2022
X:125.55 Y:334.054
X:352.694 Y:14.5042
X:121.523 Y:382.846
X:678.093 Y:683.51
X:78.2841 Y:405.215
X:405.562 Y:499.421
X:832.376 Y:606.277
X:566.202 Y:502.272
X:619.524 Y:922.126
X:629.758 Y:605.956
X:500.548 Y:175.953
X:341.958 Y:646.827
X:731.126 Y:371.849
X:990.585 Y:640.337
X:988.373 Y:980.366
X:426.363 Y:512.981
X:509.641 Y:934.613
X:703.258 Y:462.318
X:843.756 Y:648.245
X:851.359 Y:366.166
X:310.447 Y:166.103
X:638.995 Y:885.372
X:438.889 Y:128.021
X:824.554 Y:627.491
X:667.696 Y:208.233
X:136.113 Y:92.1465
X:755.634 Y:943.231
X:329.142 Y:532.785
X:94.6369 Y:293.539
X:893.909 Y:466.175
X:506.109 Y:983.75
X:764.939 Y:921.303
X:926.834 Y:490.646
X:5.26417 Y:785.142
X:529.909 Y:825.581
X:294.129 Y:17.4505
X:285.559 Y:271.327
X:77.5012 Y:893.512
X:247.216 Y:24.2849
X:563.735 Y:979.055
X:348.912 Y:245.164
X:758.579 Y:369.653
X:318.457 Y:43.6181
X:935.096 Y:749.423
X:48.3503 Y:63.4885
X:563.499 Y:800.572
X:182.606 Y:780.063
X:444.231 Y:259.319
X:188.864 Y:590.331
X:303.845 Y:568.096
X:606.539 Y:161.779
X:112.579 Y:709.446
X:257.362 Y:762.946
X:135.217 Y:346.405
X:231.677 Y:473.918
X:604.954 Y:295.141
X:674.692 Y:80.1259
X:584.079 Y:46.602
X:726.35 Y:109.446
X:9.48268 Y:574.742
X:669.575 Y:660.711
X:134.646 Y:55.492
X:942.656 Y:794.138
X:588.857 Y:47.9961
X:239.551 Y:716.602
X:152.369 Y:772.314
X:432.844 Y:939.067
X:87.1627 Y:325.904
X:988.085 Y:956.403
X:964.758 Y:878.134
X:367.894 Y:615.663
X:187.354 Y:605.07
X:22.9882 Y:755.813
X:979.498 Y:467.805
X:546.36 Y:749.141
X:996.334 Y:851.463
X:53.6516 Y:350.223
X:983.246 Y:523.875
X:548.048 Y:935.427
X:748.423 Y:219.979
X:777.209 Y:430.355
X:42.679 Y:370.19
X:298.346 Y:265.445
X:816.037 Y:461.676
X:919.748 Y:692.883
X:460.125 Y:972.462
X:150.468 Y:305.304
X:224.115 Y:652.331
X:413.036 Y:296.604
X:935.537 Y:934.882
X:98.7646 Y:948.247
X:197.96 Y:462.951
X:962.826 Y:74.3577
X:666.295 Y:440.897
X:98.3033 Y:68.4843
X:707.608 Y:619.729
X:854.371 Y:499.94
X:570.416 Y:433.541
X:399.058 Y:159.779
X:362.367 Y:735.913
X:271.148 Y:555.906
X:243.789 Y:162.81
X:551.022 Y:120.004
X:256.936 Y:854.651
X:271.175 Y:702.792
X:730.481 Y:278.452
X:925.75 Y:447.558
X:810.344 Y:376.782
X:760.928 Y:815.796
X:168.042 Y:761.19
X:910.59 Y:492.701
X:11.3373 Y:144.257
X:385.055 Y:409.509
X:646.984 Y:505.082
X:687.734 Y:875.114
X:117.779 Y:668.871
X:976.303 Y:485.981
X:49.7212 Y:204.049
X:70.8894 Y:782.673
X:640.949 Y:747.286
X:408.582 Y:627.039
X:340.054 Y:512.428
X:861.634 Y:639.648
X:473.208 Y:98.719
X:772.724 Y:890.927
X:18.0788 Y:139.173
X:390.997 Y:201.675
X:198.613 Y:469.55
